PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Salgado, H; Peralta-Gil, M; Gama-Castro, S; Santos-Zavaleta, A; Muniz-Rascado, L; Garcia-Sotelo, JS; Weiss, V; Solano-Lira, H; Martinez-Flores, I; Medina-Rivera, A; Salgado-Osorio, G; Alquicira-Hernandez, S; Alquicira-Hernandez, K; Lopez-Fuentes, A; Porron-Sotelo, L; Huerta, AM; Bonavides-Martinez, C; Balderas-Martinez, YI; Pannier, L; Olvera, M; Labastida, A; Jimenez-Jacinto, V; Vega-Alvarado, L; del Moral-Chavez, V; Hernandez-Alvarez, A; Morett, E; Collado-Vides, J				Salgado, Heladia; Peralta-Gil, Martin; Gama-Castro, Socorro; Santos-Zavaleta, Alberto; Muniz-Rascado, Luis; Garcia-Sotelo, Jair S.; Weiss, Verena; Solano-Lira, Hilda; Martinez-Flores, Irma; Medina-Rivera, Alejandra; Salgado-Osorio, Gerardo; Alquicira-Hernandez, Shirley; Alquicira-Hernandez, Kevin; Lopez-Fuentes, Alejandra; Porron-Sotelo, Liliana; Huerta, Araceli M.; Bonavides-Martinez, Cesar; Balderas-Martinez, Yalbi I.; Pannier, Lucia; Olvera, Maricela; Labastida, Aurora; Jimenez-Jacinto, Veronica; Vega-Alvarado, Leticia; del Moral-Chavez, Victor; Hernandez-Alvarez, Alfredo; Morett, Enrique; Collado-Vides, Julio			RegulonDB v8.0: omics data sets, evolutionary conservation, regulatory phrases, cross-validated gold standards and more	NUCLEIC ACIDS RESEARCH				Article									[Salgado, Heladia; Peralta-Gil, Martin; Gama-Castro, Socorro; Santos-Zavaleta, Alberto; Muniz-Rascado, Luis; Garcia-Sotelo, Jair S.; Weiss, Verena; Solano-Lira, Hilda; Martinez-Flores, Irma; Medina-Rivera, Alejandra; Salgado-Osorio, Gerardo; Alquicira-Hernandez, Shirley; Alquicira-Hernandez, Kevin; Lopez-Fuentes, Alejandra; Porron-Sotelo, Liliana; Huerta, Araceli M.; Bonavides-Martinez, Cesar; Balderas-Martinez, Yalbi I.; Pannier, Lucia; del Moral-Chavez, Victor; Hernandez-Alvarez, Alfredo; Collado-Vides, Julio] Univ Nacl Autonoma Mexico, Ctr Ciencias Genom, Programa Genom Computac, Cuernavaca 62100, Morelos, Mexico; [Olvera, Maricela; Labastida, Aurora; Morett, Enrique] Univ Nacl Autonoma Mexico, Inst Biotecnol, Dept Ingn Celular & Biocatalisis, Cuernavaca 62100, Morelos, Mexico; [Jimenez-Jacinto, Veronica] Univ Nacl Autonoma Mexico, Inst Biotecnol, Unidad Univ Secuenciac Masiva ADN, Cuernavaca 62100, Morelos, Mexico; [Vega-Alvarado, Leticia] Univ Nacl Autonoma Mexico, Ctr Ciencias Aplicadas & Desarrollo Tecnol, Grp Vis Artificial & Bioinformat, Mexico City 04510, DF, Mexico		Collado-Vides, J (通讯作者)，Univ Nacl Autonoma Mexico, Ctr Ciencias Genom, Programa Genom Computac, AP 565-A, Cuernavaca 62100, Morelos, Mexico.	regulondb@ccg.unam.mx								317	323											JAN	2013	41	D1					D203	D213		10.1093/nar/gks1201	http://dx.doi.org/10.1093/nar/gks1201													
J	Waizenegger, L; McKenna, B; Cai, WJ; Bendz, T				Waizenegger, Lena; McKenna, Brad; Cai, Wenjie; Bendz, Taino			An affordance perspective of team collaboration and enforced working from home during COVID-19	EUROPEAN JOURNAL OF INFORMATION SYSTEMS				Article									[Waizenegger, Lena] Auckland Univ Technol, Fac Business & Law, Business Informat Syst, Auckland, New Zealand; [McKenna, Brad] Univ East Anglia, Norwich Business Sch, Norwich, Norfolk, England; [Cai, Wenjie] Univ Greenwich, Mkt Events & Tourism, London, England; [Bendz, Taino] Phone Free Day, Auckland, New Zealand		Waizenegger, L (通讯作者)，Auckland Univ Technol, Fac Business & Law, Business Informat Syst, Auckland, New Zealand.	lena.waizenegger@aut.ac.nz								165	166											JUL 3	2020	29	4			SI		429	442		10.1080/0960085X.2020.1800417	http://dx.doi.org/10.1080/0960085X.2020.1800417		AUG 2020											
J	Tanwar, S; Parekh, K; Evans, R				Tanwar, Sudeep; Parekh, Karan; Evans, Richard			Blockchain-based electronic healthcare record system for healthcare 4.0 applications	JOURNAL OF INFORMATION SECURITY AND APPLICATIONS				Article									[Tanwar, Sudeep; Parekh, Karan] Nirma Univ, Inst Technol, Dept Comp Sci & Engn, Ahmadabad 382481, Gujarat, India; [Evans, Richard] Brunel Univ London, Coll Engn Design & Phys Sci, London, England		Tanwar, S (通讯作者)，Nirma Univ, Inst Technol, Dept Comp Sci & Engn, Ahmadabad 382481, Gujarat, India.	sudeep.tanwar@nirmauni.ac.in; 17mcen16@nirmauni.ac.in; Richard.Evans@brunel.ac.uk								209	210											FEB	2020	50								102407	10.1016/j.jisa.2019.102407	http://dx.doi.org/10.1016/j.jisa.2019.102407													
J	Siegrist, M				Siegrist, Michael			Trust and Risk Perception: A Critical Review of the Literature	RISK ANALYSIS				Review									[Siegrist, Michael] Swiss Fed Inst Technol, Inst Environm Decis IED, Consumer Behav, Univ Str 22, CH-8092 Zurich, Switzerland		Siegrist, M (通讯作者)，Swiss Fed Inst Technol, Inst Environm Decis IED, Consumer Behav, Univ Str 22, CH-8092 Zurich, Switzerland.	msiegrist@ethz.ch								91	91											MAR	2021	41	3			SI		480	490		10.1111/risa.13325	http://dx.doi.org/10.1111/risa.13325													
J	O'Connor, D; Ginzburg, P; Rodriguez-Fortuno, FJ; Wurtz, GA; Zayats, AV				O'Connor, D.; Ginzburg, P.; Rodriguez-Fortuno, F. J.; Wurtz, G. A.; Zayats, A. V.			Spin-orbit coupling in surface plasmon scattering by nanostructures	NATURE COMMUNICATIONS				Article									[O'Connor, D.; Ginzburg, P.; Rodriguez-Fortuno, F. J.; Wurtz, G. A.; Zayats, A. V.] Kings Coll London, Dept Phys, London WC2R 2LS, England; [Ginzburg, P.] Natl Univ Informat Technol Mech & Opt ITMO, St Petersburg 197101, Russia		Zayats, AV (通讯作者)，Kings Coll London, Dept Phys, London WC2R 2LS, England.	anatoly.zayats@kcl.ac.uk								211	211											NOV	2014	5								5327	10.1038/ncomms6327	http://dx.doi.org/10.1038/ncomms6327													
J	Lee, G; Kwak, YH				Lee, Gwanhoo; Kwak, Young Hoon			An Open Government Maturity Model for social media-based public engagement	GOVERNMENT INFORMATION QUARTERLY				Article									[Lee, Gwanhoo] American Univ, Kogod Sch Business, Dept Informat Technol, Washington, DC 20016 USA; [Kwak, Young Hoon] George Washington Univ, Sch Business, Dept Decis Sci, Washington, DC 20052 USA		Lee, G (通讯作者)，American Univ, Kogod Sch Business, Dept Informat Technol, Washington, DC 20016 USA.	glee@american.edu; kwak@gwu.edu								365	367											OCT	2012	29	4					492	503		10.1016/j.giq.2012.06.001	http://dx.doi.org/10.1016/j.giq.2012.06.001													
J	Canica, M; Manageiro, V; Abriouel, H; Moran-Gilad, J; Franz, CMAP				Canica, Manuela; Manageiro, Vera; Abriouel, Hikmate; Moran-Gilad, Jacob; Franz, Charles M. A. P.			Antibiotic resistance in foodborne bacteria	TRENDS IN FOOD SCIENCE & TECHNOLOGY				Review									[Canica, Manuela; Manageiro, Vera] Natl Inst Hlth Dr Ricardo Jorge, Dept Infect Dis, Natl Reference Lab Antibiot Resistances & Healthc, Ave Padre Cruz, P-1649016 Lisbon, Portugal; [Canica, Manuela; Manageiro, Vera] Univ Porto, Inst Agrarian & Agrifood Sci & Technol, Ctr Studies Anim Sci, Oporto, Portugal; [Abriouel, Hikmate] Univ Jaen, Fac Ciencias Expt, Dept Ciencias Salud, Area Microbiol, Jaen, Spain; [Moran-Gilad, Jacob] Minist Hlth, Publ Hlth Serv, Jerusalem, Israel; [Moran-Gilad, Jacob] Ben Gurion Univ Negev, Fac Hlth Sci, Beer Sheva, Israel; [Moran-Gilad, Jacob] ESCMID Study Grp Genom & Mol Diagnost, Basel, Switzerland; [Franz, Charles M. A. P.] Fed Res Inst Nutr & Food, Max Rubner Inst, Dept Microbiol & Biotechnol, Kiel, Germany		Canica, M (通讯作者)，Natl Inst Hlth Dr Ricardo Jorge, Dept Infect Dis, Natl Reference Lab Antibiot Resistances & Healthc, Ave Padre Cruz, P-1649016 Lisbon, Portugal.	manuela.canica@insa.min-saude.pt								99	101											FEB	2019	84				SI		41	44		10.1016/j.tifs.2018.08.001	http://dx.doi.org/10.1016/j.tifs.2018.08.001													
J	Li, CQ; Zhang, Y; Xie, EY				Li, Chengqing; Zhang, Yun; Xie, Eric Yong			When an attacker meets a cipher-image in 2018: A year in review	JOURNAL OF INFORMATION SECURITY AND APPLICATIONS				Review									[Li, Chengqing; Zhang, Yun] Hunan Univ, Coll Comp Sci & Elect Engn, Changsha 410082, Hunan, Peoples R China; [Xie, Eric Yong] Xiangtan Univ, Coll Informat Engn, Xiangtan 411105, Hunan, Peoples R China		Li, CQ (通讯作者)，Hunan Univ, Coll Comp Sci & Elect Engn, Changsha 410082, Hunan, Peoples R China.	chengqing.li@my.cityu.edu.hk								169	172											OCT	2019	48								102361	10.1016/j.jisa.2019.102361	http://dx.doi.org/10.1016/j.jisa.2019.102361													
J	Smith, MK; Jones, FHM; Gilbert, SL; Wieman, CE				Smith, Michelle K.; Jones, Francis H. M.; Gilbert, Sarah L.; Wieman, Carl E.			The Classroom Observation Protocol for Undergraduate STEM (COPUS): A New Instrument to Characterize University STEM Classroom Practices	CBE-LIFE SCIENCES EDUCATION				Article									[Smith, Michelle K.] Univ Maine, Sch Biol & Ecol, Orono, ME 04469 USA; [Smith, Michelle K.] Univ Maine, Maine Ctr Res STEM Educ, Orono, ME 04469 USA; [Jones, Francis H. M.] Univ British Columbia, Dept Earth Ocean & Atmospher Sci, Vancouver, BC V6T 1Z4, Canada; [Gilbert, Sarah L.; Wieman, Carl E.] Univ British Columbia, Carl Wieman Sci Educ Initiat, Vancouver, BC V6T 1Z3, Canada		Smith, MK (通讯作者)，Univ Maine, Sch Biol & Ecol, Orono, ME 04469 USA.	michelle.k.smith@maine.edu								222	222											DEC	2013	12	4					618	627		10.1187/cbe.13-08-0154	http://dx.doi.org/10.1187/cbe.13-08-0154													
J	Broeders, S; Huber, I; Grohmann, L; Berben, G; Taverniers, I; Mazzara, M; Roosens, N; Morisset, D				Broeders, S.; Huber, I.; Grohmann, L.; Berben, G.; Taverniers, I.; Mazzara, M.; Roosens, N.; Morisset, D.			Guidelines for validation of qualitative real-time PCR methods	TRENDS IN FOOD SCIENCE & TECHNOLOGY				Review									[Broeders, S.; Roosens, N.] Sci Inst Publ Hlth WIV ISP, B-1050 Brussels, Belgium; [Huber, I.] Bavarian Hlth & Food Safety Author LGL, D-85764 Oberschleissheim, Germany; [Grohmann, L.] Fed Off Consumer Protect & Food Safety BVL, D-10117 Berlin, Germany; [Berben, G.] Walloon Agr Res Ctr CRA W, B-5030 Gembloux, Belgium; [Taverniers, I.] Inst Agr & Fisheries Res EV ILVO, B-9820 Merelbeke, Belgium; [Mazzara, M.] European Commiss, Directorate Gen Joint Res Ctr, Inst Hlth & Consumer Protect EC JRC IHCP, I-21027 Ispra, VA, Italy; [Morisset, D.] Natl Inst Biol, Ljubljana 1000, Slovenia		Broeders, S (通讯作者)，Sci Inst Publ Hlth WIV ISP, J Wytsmanstr 14, B-1050 Brussels, Belgium.	sylvia.broeders@wiv-isp.be; Ingrid.Huber@lgl.bayern.de; lutz.grohmann@bvl.bund.de; berben@cra.wallonie.be; Isabel.Taverniers@ilvo.vlaanderen.be; marco.mazzara@jrc.ec.europa.eu; nancy.roosens@wiv-isp.be; Dany.Morisset@nib.si								242	248											JUN	2014	37	2					115	126		10.1016/j.tifs.2014.03.008	http://dx.doi.org/10.1016/j.tifs.2014.03.008													
J	Wang, L; Yoon, KJ				Wang, Lin; Yoon, Kuk-Jin			Knowledge Distillation and Student-Teacher Learning for Visual Intelligence: A Review and New Outlooks	IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE				Review									[Wang, Lin; Yoon, Kuk-Jin] Korea Adv Inst Sci & Technol, Dept Mech Engn, Visual Intelligence Lab, Daejeon 34141, South Korea		Yoon, KJ (通讯作者)，Korea Adv Inst Sci & Technol, Dept Mech Engn, Visual Intelligence Lab, Daejeon 34141, South Korea.	wanglin@kaist.ac.kr; kjyoon@kaist.ac.kr								59	60											JUN 1	2022	44	6					3048	3068		10.1109/TPAMI.2021.3055564	http://dx.doi.org/10.1109/TPAMI.2021.3055564													
J	Claxton, K; Martin, S; Soares, M; Rice, N; Spackman, E; Hinde, S; Devlin, N; Smith, PC; Sculpher, M				Claxton, Karl; Martin, Steve; Soares, Marta; Rice, Nigel; Spackman, Eldon; Hinde, Sebastian; Devlin, Nancy; Smith, Peter C.; Sculpher, Mark			Methods for the estimation of the National Institute for Health and Care Excellence cost-effectiveness threshold	HEALTH TECHNOLOGY ASSESSMENT				Article									[Claxton, Karl; Soares, Marta; Rice, Nigel; Spackman, Eldon; Hinde, Sebastian; Sculpher, Mark] Univ York, Ctr Hlth Econ, York YO10 5DD, N Yorkshire, England; [Claxton, Karl; Martin, Steve; Rice, Nigel] Univ York, Dept Econ & Related Studies, York YO10 5DD, N Yorkshire, England; [Devlin, Nancy] Off Hlth Econ, London, England; [Smith, Peter C.] Univ London Imperial Coll Sci Technol & Med, Imperial Coll Business Sch, London, England; [Smith, Peter C.] Univ London Imperial Coll Sci Technol & Med, Ctr Hlth Policy, London, England		Sculpher, M (通讯作者)，Univ York, Ctr Hlth Econ, York YO10 5DD, N Yorkshire, England.									392	397											FEB	2015	19	14					1	+		10.3310/hta19140	http://dx.doi.org/10.3310/hta19140													
J	Olanrewaju, AST; Hossain, MA; Whiteside, N; Mercieca, P				Olanrewaju, Abdus-Samad Temitope; Hossain, Mohammad Alamgir; Whiteside, Naomi; Mercieca, Paul			Social media and entrepreneurship research: A literature review	INTERNATIONAL JOURNAL OF INFORMATION MANAGEMENT				Review									[Olanrewaju, Abdus-Samad Temitope; Hossain, Mohammad Alamgir; Whiteside, Naomi; Mercieca, Paul] RMIT Univ, Sch Business IT & Logist, Melbourne, Vic 3000, Australia		Hossain, MA (通讯作者)，RMIT Univ, Sch Business IT & Logist, Melbourne, Vic 3000, Australia.	abdus-samad.olanrewaju@rmit.edu.au; mohammad.hossain@rmit.edu.au; naomi.whiteside@rmit.edu.au; paul.mercieca@rmit.edu.au								99	100											FEB	2020	50						90	110		10.1016/j.ijinfomgt.2019.05.011	http://dx.doi.org/10.1016/j.ijinfomgt.2019.05.011													
J	Manjon, JV; Coupe, P				Manjon, Jose V.; Coupe, Pierrick			volBrain: An Online MRI Brain Volumetry System	FRONTIERS IN NEUROINFORMATICS				Article									[Manjon, Jose V.] Univ Politecn Valencia, Inst Aplicac Tecnol Informac & Comunicac Avanzada, Valencia, Spain; [Coupe, Pierrick] Ctr Natl Rech Sci, Pictura Res Grp, Lab Bordelais Rech Informat, UMR 5800, Talence, France; [Coupe, Pierrick] Univ Bordeaux, Pictura Res Grp, Lab Bordelais Rech Informat, Ctr Natl Rech Sci,UMR 5800, Talence, France		Manjon, JV (通讯作者)，Univ Politecn Valencia, Inst Aplicac Tecnol Informac & Comunicac Avanzada, Valencia, Spain.	jmanjon@fis.upv.es								269	271											JUL 27	2016	10								30	10.3389/fninf.2016.00030	http://dx.doi.org/10.3389/fninf.2016.00030													
J	Sharkey, A; Sharkey, N				Sharkey, Amanda; Sharkey, Noel			Granny and the robots: ethical issues in robot care for the elderly	ETHICS AND INFORMATION TECHNOLOGY				Article									[Sharkey, Amanda; Sharkey, Noel] Univ Sheffield, Dept Comp Sci, Sheffield S1 4DP, S Yorkshire, England		Sharkey, A (通讯作者)，Univ Sheffield, Dept Comp Sci, 211 Portobello Rd, Sheffield S1 4DP, S Yorkshire, England.	a.sharkey@dcs.shef.ac.uk								244	247											MAR	2012	14	1			SI		27	40		10.1007/s10676-010-9234-6	http://dx.doi.org/10.1007/s10676-010-9234-6													
J	Tuia, D; Kellenberger, B; Beery, S; Costelloe, BR; Zuffi, S; Risse, B; Mathis, A; Mathis, MW; van Langevelde, F; Burghardt, T; Kays, R; Klinck, H; Wikelski, M; Couzin, ID; van Horn, G; Crofoot, MC; Stewart, CV; Berger-Wolf, T				Tuia, Devis; Kellenberger, Benjamin; Beery, Sara; Costelloe, Blair R.; Zuffi, Silvia; Risse, Benjamin; Mathis, Alexander; Mathis, Mackenzie W.; van Langevelde, Frank; Burghardt, Tilo; Kays, Roland; Klinck, Holger; Wikelski, Martin; Couzin, Iain D.; van Horn, Grant; Crofoot, Margaret C.; Stewart, Charles, V; Berger-Wolf, Tanya			Perspectives in machine learning for wildlife conservation	NATURE COMMUNICATIONS				Article									[Tuia, Devis; Kellenberger, Benjamin] Ecole Polytech Fed Lausanne EPFL, Sch Architecture Civil & Environm Engn, Lausanne, Switzerland; [Beery, Sara] CALTECH, Dept Comp & Math Sci, Pasadena, CA 91125 USA; [Costelloe, Blair R.; Wikelski, Martin; Couzin, Iain D.; Crofoot, Margaret C.] Max Planck Inst Anim Behav, Radolfzell am Bodensee, Germany; [Costelloe, Blair R.; Wikelski, Martin; Couzin, Iain D.; Crofoot, Margaret C.] Univ Konstanz, Ctr Adv Study Collect Behav, Constance, Germany; [Costelloe, Blair R.; Couzin, Iain D.; Crofoot, Margaret C.] Univ Konstanz, Dept Biol, Constance, Germany; [Zuffi, Silvia] IMATI CNR, Inst Appl Math & Informat Technol, Pavia, Italy; [Risse, Benjamin] Univ Munster, Comp Sci Dept, Munster, Germany; [Mathis, Alexander; Mathis, Mackenzie W.] Ecole Polytech Fed Lausanne EPFL, Sch Life Sci, Lausanne, Switzerland; [van Langevelde, Frank] Wageningen Univ, Environm Sci Grp, Wageningen, Netherlands; [Burghardt, Tilo] Univ Bristol, Comp Sci Dept, Bristol, Avon, England; [Kays, Roland] North Carolina State Univ, Dept Forestry & Environm Resources, Raleigh, NC USA; [Kays, Roland] North Carolina Museum Nat Sci, Raleigh, NC USA; [Klinck, Holger; van Horn, Grant] Cornell Univ, Cornell Lab Ornithol, Ithaca, NY USA; [Stewart, Charles, V] Rensselaer Polytech Inst, Dept Comp Sci, Troy, NY 12180 USA; [Berger-Wolf, Tanya] Ohio State Univ, Translat Data Analyt Inst, Columbus, OH 43210 USA; [Berger-Wolf, Tanya] Ohio State Univ, Dept Comp Sci & Engn, Columbus, OH 43210 USA; [Berger-Wolf, Tanya] Ohio State Univ, Dept Elect & Comp Engn, Columbus, OH 43210 USA; [Berger-Wolf, Tanya] Ohio State Univ, Dept Evolut Ecol & Organismal Biol, Columbus, OH 43210 USA		Tuia, D (通讯作者)，Ecole Polytech Fed Lausanne EPFL, Sch Architecture Civil & Environm Engn, Lausanne, Switzerland.	devis.tuia@epfl.ch								22	22											FEB 9	2022	13	1							792	10.1038/s41467-022-27980-y	http://dx.doi.org/10.1038/s41467-022-27980-y													
J	Chen, J; Chen, J; Liao, AP; Cao, X; Chen, LJ; Chen, XH; He, CY; Han, G; Peng, S; Lu, M; Zhang, WW; Tong, XH; Mills, J				Chen, Jun; Chen, Jin; Liao, Anping; Cao, Xin; Chen, Lijun; Chen, Xuehong; He, Chaoying; Han, Gang; Peng, Shu; Lu, Miao; Zhang, Weiwei; Tong, Xiaohua; Mills, Jon			Global land cover mapping at 30 m resolution: A POK-based operational approach	ISPRS JOURNAL OF PHOTOGRAMMETRY AND REMOTE SENSING				Article									[Chen, Jun; Liao, Anping; Chen, Lijun; He, Chaoying; Han, Gang; Peng, Shu; Lu, Miao; Zhang, Weiwei] Natl Geomat Ctr China, Beijing 100830, Peoples R China; [Chen, Jin; Cao, Xin; Chen, Xuehong] Beijing Normal Univ, State Key Lab Earth Surface Proc & Resource Ecol, Beijing 100875, Peoples R China; [Tong, Xiaohua] Tongji Univ, Coll Surveying & Geoinformat, Shanghai 200092, Peoples R China; [Mills, Jon] Newcastle Univ, Sch Civil Engn & Geosci, Newcastle Upon Tyne NE1 7RU, Tyne & Wear, England		Chen, J (通讯作者)，Natl Geomat Ctr China, Beijing 100830, Peoples R China.									950	1076											MAY	2015	103						7	27		10.1016/j.isprsjprs.2014.09.002	http://dx.doi.org/10.1016/j.isprsjprs.2014.09.002													
J	Hsiang, EL; Yang, ZY; Yang, Q; Lan, YF; Wu, ST				Hsiang, En-Lin; Yang, Zhiyong; Yang, Qian; Lan, Yi-Fen; Wu, Shin-Tson			Prospects and challenges of mini-LED, OLED, and micro-LED displays	JOURNAL OF THE SOCIETY FOR INFORMATION DISPLAY				Article									[Hsiang, En-Lin; Yang, Zhiyong; Yang, Qian; Wu, Shin-Tson] Univ Cent Florida, Coll Opt & Photon, Orlando, FL 32816 USA; [Lan, Yi-Fen] AU Optron Corp, Hsinchu, Taiwan		Wu, ST (通讯作者)，Univ Cent Florida, Coll Opt & Photon, Orlando, FL 32816 USA.	swu@creol.ucf.edu								43	43											JUN	2021	29	6					446	465		10.1002/jsid.1058	http://dx.doi.org/10.1002/jsid.1058		MAY 2021											
J	Lu, GL; Fei, BW				Lu, Guolan; Fei, Baowei			Medical hyperspectral imaging: a review	JOURNAL OF BIOMEDICAL OPTICS				Review									[Lu, Guolan; Fei, Baowei] Emory Univ, Atlanta, GA 30322 USA; [Lu, Guolan; Fei, Baowei] Georgia Inst Technol, Wallace H Coulter Dept Biomed Engn, Atlanta, GA 30322 USA; [Fei, Baowei] Emory Univ, Sch Med, Dept Radiol & Imaging Sci, Atlanta, GA 30329 USA; [Fei, Baowei] Emory Univ, Dept Math & Comp Sci, Atlanta, GA 30322 USA; [Fei, Baowei] Emory Univ, Winship Canc Inst, Atlanta, GA 30322 USA		Fei, BW (通讯作者)，Emory Univ, Atlanta, GA 30322 USA.	bfei@emory.edu								1085	1123											JAN	2014	19	1							010901	10.1117/1.JBO.19.1.010901	http://dx.doi.org/10.1117/1.JBO.19.1.010901													
J	Wang, XL; Chen, LK; Li, W; Huang, HL; Liu, C; Chen, C; Luo, YH; Su, ZE; Wu, D; Li, ZD; Lu, H; Hu, Y; Jiang, X; Peng, CZ; Li, L; Liu, NL; Chen, YA; Lu, CY; Pan, JW				Wang, Xi-Lin; Chen, Luo-Kan; Li, W.; Huang, H. -L.; Liu, C.; Chen, C.; Luo, Y. -H.; Su, Z. -E.; Wu, D.; Li, Z. -D.; Lu, H.; Hu, Y.; Jiang, X.; Peng, C. -Z.; Li, L.; Liu, N. -L.; Chen, Yu-Ao; Lu, Chao-Yang; Pan, Jian-Wei			Experimental Ten-Photon Entanglement	PHYSICAL REVIEW LETTERS				Article									[Wang, Xi-Lin] Univ Sci & Technol China, Hefei Natl Lab Phys Sci Microscale, Hefei 230026, Anhui, Peoples R China; Univ Sci & Technol China, Dept Modern Phys, Hefei 230026, Anhui, Peoples R China; CAS Ctr Excellence, Hefei 230026, Anhui, Peoples R China; Synerget Innovat Ctr Quantum Informat & Quantum P, Hefei 230026, Anhui, Peoples R China; CAS Alibaba Quantum Comp Lab, Shanghai 201315, Peoples R China		Wang, XL (通讯作者)，Univ Sci & Technol China, Hefei Natl Lab Phys Sci Microscale, Hefei 230026, Anhui, Peoples R China.									338	347											NOV 15	2016	117	21							210502	10.1103/PhysRevLett.117.210502	http://dx.doi.org/10.1103/PhysRevLett.117.210502													
J	Nemec, P; Fiebig, M; Kampfrath, T; Kimel, AV				Nemec, P.; Fiebig, M.; Kampfrath, T.; Kimel, A. V.			Antiferromagnetic opto-spintronics	NATURE PHYSICS				Review									[Nemec, P.] Charles Univ Prague, Fac Math & Phys, Prague, Czech Republic; [Fiebig, M.] Swiss Fed Inst Technol, Dept Mat, Zurich, Switzerland; [Kampfrath, T.] Fritz Haber Inst Max Planck Soc, Dept Phys Chem, Berlin, Germany; [Kampfrath, T.] Free Univ Berlin, Dept Phys, Berlin, Germany; [Kimel, A. V.] Radboud Univ Nijmegen, Inst Mol & Mat, Nijmegen, Netherlands; [Kimel, A. V.] Moscow Technol Univ, MIREA, Moscow, Russia		Nemec, P (通讯作者)，Charles Univ Prague, Fac Math & Phys, Prague, Czech Republic.	nemec@karlov.mff.cuni.cz								235	237											MAR	2018	14	3					229	241		10.1038/s41567-018-0051-x	http://dx.doi.org/10.1038/s41567-018-0051-x													
J	Tang, YB; Shen, XW; Liu, ZH; Qiao, YX; Yang, LL; Lu, DH; Zou, JS; Xu, J				Tang Yanbing; Shen Xinwang; Liu Zhihong; Qiao Yanxin; Yang Lanlan; Lu Daohua; Zou Jiasheng; Xu Jing			Corrosion Behaviors of Selective Laser Melted Inconel 718 Alloy in NaOH Solution	ACTA METALLURGICA SINICA				Article									[Tang Yanbing; Shen Xinwang; Lu Daohua; Xu Jing] Jiangsu Univ Sci & Technol, Marine Equipment & Technol Inst, Zhenjiang 212003, Jiangsu, Peoples R China; [Shen Xinwang; Liu Zhihong; Qiao Yanxin; Yang Lanlan; Zou Jiasheng] Jiangsu Univ Sci & Technol, Sch Mat Sci & Technol, Zhenjiang 212003, Jiangsu, Peoples R China		Qiao, YX (通讯作者)，Jiangsu Univ Sci & Technol, Sch Mat Sci & Technol, Zhenjiang 212003, Jiangsu, Peoples R China.	yxqiao@just.edu.cn								14	14											MAR 11	2022	58	3					324	333		10.11900/0412.1961.2021.00386	http://dx.doi.org/10.11900/0412.1961.2021.00386													
J	Jau, YY; Hankin, AM; Keating, T; Deutsch, IH; Biedermann, GW				Jau, Y. -Y.; Hankin, A. M.; Keating, T.; Deutsch, I. H.; Biedermann, G. W.			Entangling atomic spins with a Rydberg-dressed spin-flip blockade	NATURE PHYSICS				Article									[Jau, Y. -Y.; Hankin, A. M.; Keating, T.; Deutsch, I. H.; Biedermann, G. W.] Sandia Natl Labs, Albuquerque, NM 87123 USA; [Jau, Y. -Y.; Hankin, A. M.; Keating, T.; Deutsch, I. H.; Biedermann, G. W.] Univ New Mexico, Ctr Quantum Informat & Control CQuIC, Albuquerque, NM 87131 USA		Jau, YY (通讯作者)，Sandia Natl Labs, Albuquerque, NM 87123 USA.	gbieder@sandia.gov								232	234											JAN	2016	12	1					71	74		10.1038/NPHYS3487	http://dx.doi.org/10.1038/NPHYS3487													
J	Lin, MZ; Schnitzer, MJ				Lin, Michael Z.; Schnitzer, Mark J.			Genetically encoded indicators of neuronal activity	NATURE NEUROSCIENCE				Review									[Lin, Michael Z.] Stanford Univ, Dept Neurobiol, Stanford, CA 94305 USA; [Lin, Michael Z.] Stanford Univ, Dept Bioengn, Stanford, CA 94305 USA; [Schnitzer, Mark J.] Stanford Univ, James H Clark Ctr, Stanford, CA 94305 USA; [Schnitzer, Mark J.] Stanford Univ, CNC Program, Stanford, CA 94305 USA; [Schnitzer, Mark J.] Stanford Univ, Howard Hughes Med Inst, Stanford, CA 94305 USA		Lin, MZ (通讯作者)，Stanford Univ, Dept Neurobiol, Stanford, CA 94305 USA.; Lin, MZ (通讯作者)，Stanford Univ, Dept Bioengn, Stanford, CA 94305 USA.; Schnitzer, MJ (通讯作者)，Stanford Univ, James H Clark Ctr, Stanford, CA 94305 USA.; Schnitzer, MJ (通讯作者)，Stanford Univ, CNC Program, Stanford, CA 94305 USA.; Schnitzer, MJ (通讯作者)，Stanford Univ, Howard Hughes Med Inst, Stanford, CA 94305 USA.	mzlin@stanford.edu; mschnitz@stanford.edu								352	362											SEP	2016	19	9					1142	1153		10.1038/nn.4359	http://dx.doi.org/10.1038/nn.4359													
