PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Ardo, S; Rivas, DF; Modestino, MA; Greiving, VS; Abdi, FF; Alarcon Llado, E; Artero, V; Ayers, K; Battaglia, C; Becker, JP; Bederak, D; Berger, A; Buda, F; Chinello, E; Dam, B; Di Palma, V; Edvinsson, T; Fujii, K; Gardeniers, H; Geerlings, H; Hashemi, SMH; Haussener, S; Houle, F; Huskens, J; James, BD; Konrad, K; Kudo, A; Kunturu, PP; Lohse, D; Mei, B; Miller, EL; Moore, GF; Muller, J; Orchard, KL; Rosser, TE; Saadi, FH; Schuttauf, JW; Seger, B; Sheehan, SW; Smith, WA; Spurgeon, J; Tang, MH; van de Krol, R; Vesborg, PCK; Westerik, P				Ardo, Shane; Rivas, David Fernandez; Modestino, Miguel A.; Greiving, Verena Schulze; Abdi, Fatwa F.; Alarcon Llado, Esther; Artero, Vincent; Ayers, Katherine; Battaglia, Corsin; Becker, Jan-Philipp; Bederak, Dmytro; Berger, Alan; Buda, Francesco; Chinello, Enrico; Dam, Bernard; Di Palma, Valerio; Edvinsson, Tomas; Fujii, Katsushi; Gardeniers, Han; Geerlings, Hans; Hashemi, S. Mohammad H.; Haussener, Sophia; Houle, Frances; Huskens, Jurriaan; James, Brian D.; Konrad, Kornelia; Kudo, Akihiko; Kunturu, Pramod Patil; Lohse, Detlef; Mei, Bastian; Miller, Eric L.; Moore, Gary F.; Muller, Jiri; Orchard, Katherine L.; Rosser, Timothy E.; Saadi, Fadl H.; Schuttauf, Jan-Willem; Seger, Brian; Sheehan, Stafford W.; Smith, Wilson A.; Spurgeon, Joshua; Tang, Maureen H.; van de Krol, Roel; Vesborg, Peter C. K.; Westerik, Pieter			Pathways to electrochemical solar-hydrogen technologies	ENERGY & ENVIRONMENTAL SCIENCE				Review									[Ardo, Shane] Univ Calif Irvine, Dept Chem, Irvine, CA 92697 USA; [Ardo, Shane] Univ Calif Irvine, Dept Chem Engn & Mat Sci, Irvine, CA 92697 USA; [Rivas, David Fernandez; Gardeniers, Han; Westerik, Pieter] Univ Twente, MESA Inst Nanotechnol, Mesoscale Chem Syst Grp, Enschede, Netherlands; [Modestino, Miguel A.] NYU, Dept Chem & Biomol Engn, Brooklyn, NY 11201 USA; [Greiving, Verena Schulze; Konrad, Kornelia] Univ Twente, Dept Sci Technol & Policy Studies, Enschede, Netherlands; [Abdi, Fatwa F.; van de Krol, Roel] Helmholtz Zentrum Berlin Mat & Energie GmbH, Inst Solar Fuels, Berlin, Germany; [Alarcon Llado, Esther] Amolf Inst, Ctr Nanophoton, Amsterdam, Netherlands; [Artero, Vincent] Univ Grenoble Alpes, CNRS, CEA, Lab Chim & Biol Metaux, Grenoble, France; [Ayers, Katherine] Proton OnSite, Wallingford, CT 06492 USA; [Battaglia, Corsin] Empa, Swiss Fed Labs Mat Sci & Technol, Dubendorf, Switzerland; [Becker, Jan-Philipp] Forschungszentrum Julich, IEK Photovolta 5, Julich, Germany; [Bederak, Dmytro] Univ Groningen, Zernike Inst Adv Mat, Nijenborgh 4, NL-9747 AG Groningen, Netherlands; [Berger, Alan] Air Prod & Chem Inc, Allentown, PA 18195 USA; [Buda, Francesco] Leiden Univ, Leiden Inst Chem, Leiden, Netherlands; [Chinello, Enrico] Ecole Polytech Fed Lausanne, LAPD, Lausanne, Switzerland; [Dam, Bernard; Geerlings, Hans; Smith, Wilson A.] Delft Univ Technol, MECS, Dept Chem Engn, Maasweg 9, NL-2629 HZ Delft, Netherlands; [Di Palma, Valerio] Eindhoven Univ Technol, Dept Appl Phys, Eindhoven, Netherlands; [Edvinsson, Tomas] Uppsala Univ, Dept Engn Sci Solid State Phys, Uppsala, Sweden; [Fujii, Katsushi] Univ Kitakyushu, Inst Environm Sci & Technol, Wakamatsu Ku, Kitakyushu, Fukuoka, Japan; [Hashemi, S. Mohammad H.] Ecole Polytech Fed Lausanne, Opt Lab LO, Lausanne, Switzerland; [Haussener, Sophia] Ecole Polytech Fed Lausanne, LRESE, Lausanne, Switzerland; [Houle, Frances] Lawrence Berkeley Natl Lab, Joint Ctr Artificial Photosynthesis & Chem Sci Di, Berkeley, CA 94720 USA; [Huskens, Jurriaan; Kunturu, Pramod Patil] Univ Twente, MESA Inst Nanotechnol, Mol Nanofabricat Grp, Enschede, Netherlands; [James, Brian D.] Strateg Anal Inc, Arlington, VA 22203 USA; [Kudo, Akihiko] Tokyo Univ Sci, Fac Sci, Dept Appl Chem, Tokyo 1628601, Japan; [Lohse, Detlef] Univ Twente, MESA Inst Nanotechnol, Phys Fluids Grp, Enschede, Netherlands; [Mei, Bastian] Univ Twente, MESA Inst Nanotechnol, Photocatalyt Synth Grp, Enschede, Netherlands; [Ardo, Shane] US DOE, Off Energy Efficiency & Renewable Energy EERE, Fuel Cell Technol Off, EE-3F,1000 Independence Ave SW, Washington, DC 20585 USA; [Moore, Gary F.] Arizona State Univ, Sch Mol Sci, Biodesign Ctr Appl Struct Discovery CASD, Tempe, AZ 85287 USA; [Muller, Jiri] Inst Energiteknikk, Kjeller, Norway; [Orchard, Katherine L.; Rosser, Timothy E.] Univ Cambridge, Dept Chem, Cambridge, England; [Saadi, Fadl H.] CALTECH, Div Engn & Appl Sci, Pasadena, CA 91125 USA; [Schuttauf, Jan-Willem] Swiss Ctr Elect & Microtechnol CSEM, PV Ctr, Neuchatel, Switzerland; [Seger, Brian; Vesborg, Peter C. K.] Tech Univ Denmark DTU, Dept Phys, Lyngby, Denmark; [Sheehan, Stafford W.] Catalyt Innovat, Fall River, MA 02723 USA; [Spurgeon, Joshua] Univ Louisville, Conn Ctr Renewable Energy Res, Louisville, KY 40292 USA; [Tang, Maureen H.] Drexel Univ, Chem & Biol Engn, Philadelphia, PA 19104 USA		Ardo, S (通讯作者)，Univ Calif Irvine, Dept Chem, Irvine, CA 92697 USA.; Ardo, S (通讯作者)，Univ Calif Irvine, Dept Chem Engn & Mat Sci, Irvine, CA 92697 USA.; Rivas, DF (通讯作者)，Univ Twente, MESA Inst Nanotechnol, Mesoscale Chem Syst Grp, Enschede, Netherlands.; Modestino, MA (通讯作者)，NYU, Dept Chem & Biomol Engn, Brooklyn, NY 11201 USA.; Greiving, VS (通讯作者)，Univ Twente, Dept Sci Technol & Policy Studies, Enschede, Netherlands.	ardo@uci.edu; d.fernandezrivas@utwente.nl; modestino@nyu.edu; verena.schulzegreiving@gmail.com								166	166											OCT 1	2018	11	10					2768	2783		10.1039/c7ee03639f	http://dx.doi.org/10.1039/c7ee03639f													
J	Abboud, K; Omar, HA; Zhuang, WH				Abboud, Khadige; Omar, Hassan Aboubakr; Zhuang, Weihua			Interworking of DSRC and Cellular Network Technologies for V2X Communications: A Survey	IEEE TRANSACTIONS ON VEHICULAR TECHNOLOGY				Article									[Abboud, Khadige; Omar, Hassan Aboubakr; Zhuang, Weihua] Univ Waterloo, Dept Elect & Comp Engn, Ctr Wireless Commun, Waterloo, ON N2L 3G1, Canada; [Omar, Hassan Aboubakr] Cairo Univ, Fac Engn, Dept Engn Math & Phys, Giza 12613, Egypt		Abboud, K (通讯作者)，Univ Waterloo, Dept Elect & Comp Engn, Ctr Wireless Commun, Waterloo, ON N2L 3G1, Canada.	khabboud@engmail.uwaterloo.ca; h3omar@uwaterloo.ca; wzhuang@uwaterloo.ca								355	367											DEC	2016	65	12					9457	9470		10.1109/TVT.2016.2591558	http://dx.doi.org/10.1109/TVT.2016.2591558													
J	Meel, P; Vishwakarma, DK				Meel, Priyanka; Vishwakarma, Dinesh Kumar			Fake news, rumor, information pollution in social media and web: A contemporary survey of state-of-the-arts, challenges and opportunities	EXPERT SYSTEMS WITH APPLICATIONS				Review									[Meel, Priyanka; Vishwakarma, Dinesh Kumar] Delhi Technol Univ, Dept Informat Technol, Biometr Res Lab, New Delhi 110042, India		Vishwakarma, DK (通讯作者)，Delhi Technol Univ, Dept Informat Technol, Biometr Res Lab, New Delhi 110042, India.	priyankameel86@gmail.com; dinesh@dtu.ac.in								107	107											SEP 1	2020	153								112986	10.1016/j.eswa.2019.112986	http://dx.doi.org/10.1016/j.eswa.2019.112986													
J	Zhou, M; Wang, YM; Liu, YY; Tian, ZS				Zhou, Mu; Wang, Yanmeng; Liu, Yiyao; Tian, Zengshan			An Information-Theoretic View of WLAN Localization Error Bound in GPS-Denied Environment	IEEE TRANSACTIONS ON VEHICULAR TECHNOLOGY				Article									[Zhou, Mu; Wang, Yanmeng; Liu, Yiyao; Tian, Zengshan] Chongqing Univ Posts & Telecommun, Sch Commun & Informat Engn, Chongqing Key Lab Mobile Commun Technol, Chongqing 400065, Peoples R China		Wang, YM (通讯作者)，Chongqing Univ Posts & Telecommun, Sch Commun & Informat Engn, Chongqing Key Lab Mobile Commun Technol, Chongqing 400065, Peoples R China.	zhoumu@cqupt.edu.cn; hiwangym@gmail.com; wonderful_yao@foxmail.com; tianzs@cqupt.edu.cn								94	94											APR	2019	68	4					4089	4093		10.1109/TVT.2019.2896482	http://dx.doi.org/10.1109/TVT.2019.2896482													
J	Cong, RM; Lei, JJ; Fu, HZ; Cheng, MM; Lin, WS; Huang, QM				Cong, Runmin; Lei, Jianjun; Fu, Huazhu; Cheng, Ming-Ming; Lin, Weisi; Huang, Qingming			Review of Visual Saliency Detection With Comprehensive Information	IEEE TRANSACTIONS ON CIRCUITS AND SYSTEMS FOR VIDEO TECHNOLOGY				Review									[Cong, Runmin; Lei, Jianjun] Tianjin Univ, Sch Elect & Informat Engn, Tianjin 300072, Peoples R China; [Fu, Huazhu] Inception Inst Artificial Intelligence, Abu Dhabi, U Arab Emirates; [Cheng, Ming-Ming] Nankai Univ, Sch Comp & Control Engn, Tianjin 300071, Peoples R China; [Lin, Weisi] Nanyang Technol Univ, Sch Comp Sci Engn, Singapore 639798, Singapore; [Huang, Qingming] Univ Chinese Acad Sci, Sch Comp & Control Engn, Beijing 100190, Peoples R China		Lei, JJ (通讯作者)，Tianjin Univ, Sch Elect & Informat Engn, Tianjin 300072, Peoples R China.	rmcong@tju.edu.cn; jjlei@tju.edu.cn; huazhufu@gmail.com; cmm@nankai.edu.cn; wslin@ntu.edu.sg; qmhuang@ucas.ac.cn								177	183											OCT	2019	29	10					2941	2959		10.1109/TCSVT.2018.2870832	http://dx.doi.org/10.1109/TCSVT.2018.2870832													
J	Cai, BP; Liu, YH; Fan, Q; Zhang, YW; Liu, ZK; Yu, SL; Ji, RJ				Cai, Baoping; Liu, Yonghong; Fan, Qian; Zhang, Yunwei; Liu, Zengkai; Yu, Shilin; Ji, Renjie			Multi-source information fusion based fault diagnosis of ground-source heat pump using Bayesian network	APPLIED ENERGY				Article									[Cai, Baoping; Liu, Yonghong; Fan, Qian; Zhang, Yunwei; Liu, Zengkai; Yu, Shilin; Ji, Renjie] China Univ Petr, Coll Mech & Elect Engn, Qingdao 266580, Shandong, Peoples R China		Liu, YH (通讯作者)，China Univ Petr, Coll Mech & Elect Engn, Qingdao 266580, Shandong, Peoples R China.	liuyhupc@163.com								215	228											FEB	2014	114				SI		1	9		10.1016/j.apenergy.2013.09.043	http://dx.doi.org/10.1016/j.apenergy.2013.09.043													
J	Duan, PH; Ghamisi, P; Kang, XD; RastiO, B; Li, ST; Gloaguen, R				Duan, Puhong; Ghamisi, Pedram; Kang, Xudong; RastiO, Behnood; Li, Shutao; Gloaguen, Richard			Fusion of Dual Spatial Information for Hyperspectral Image Classification	IEEE TRANSACTIONS ON GEOSCIENCE AND REMOTE SENSING				Article									[Duan, Puhong; Kang, Xudong; Li, Shutao] Hunan Univ, Coll Elect & Informat Engn, Changsha 410082, Peoples R China; [Duan, Puhong; Kang, Xudong; Li, Shutao] Key Lab Visual Percept & Artificial Intelligence, Changsha 410082, Peoples R China; [Duan, Puhong; Ghamisi, Pedram; RastiO, Behnood; Gloaguen, Richard] Helmholtz Zentrum Dresden Rossendorf, Helmholtz Inst Freiberg Resource Technol, D-09599 Freiberg, Germany		Kang, XD (通讯作者)，Hunan Univ, Coll Elect & Informat Engn, Changsha 410082, Peoples R China.	puhong_duan@hnu.edu.cn; p.ghamisi@gmail.com; xudong_kang@163.com; behnood.rasti@gmail.com; shutao_li@hnu.edu.cn; r.gloaguen@hzdr.de								58	58											SEP	2021	59	9					7726	7738		10.1109/TGRS.2020.3031928	http://dx.doi.org/10.1109/TGRS.2020.3031928													
J	Liang, ZW; Rongwong, W; Liu, HL; Fu, KY; Gao, HX; Cao, F; Zhang, R; Sema, T; Henni, A; Sumon, K; Nath, D; Gelowitz, D; Srisang, W; Saiwan, C; Benamor, A; Al-Marri, M; Shi, HC; Supap, T; Chan, C; Zhou, Q; Abu-Zahra, M; Wilson, M; Olson, W; Idem, R; Tontiwachwuthikul, P				Liang, Zhiwu (Henry); Rongwong, Wichitpan; Liu, Helei; Fu, Kaiyun; Gao, Hongxia; Cao, Fan; Zhang, Rui; Sema, Teerawat; Henni, Amr; Sumon, Kazi; Nath, Devjyoti; Gelowitz, Don; Srisang, Wayuta; Saiwan, Chintana; Benamor, Abdelbaki; Al-Marri, Mohammed; Shi, Huancong; Supap, Teeradet; Chan, Christine; Zhou, Qing; Abu-Zahra, Mohammad; Wilson, Malcolm; Olson, Wilfred; Idem, Raphael; Tontiwachwuthikul, Paitoon (PT)			Recent progress and new developments in post-combustion carbon-capture technology with amine based solvents	INTERNATIONAL JOURNAL OF GREENHOUSE GAS CONTROL				Review									[Liang, Zhiwu (Henry); Rongwong, Wichitpan; Liu, Helei; Fu, Kaiyun; Gao, Hongxia; Cao, Fan; Zhang, Rui; Sema, Teerawat; Wilson, Malcolm; Olson, Wilfred; Idem, Raphael; Tontiwachwuthikul, Paitoon (PT)] Hunan Univ, Prov Hunan Key Lab Cost Effect Utilizat Fossil Fu, Joint Int Ctr Capture & Storage iCCS CO2, Dept Chem Engn, Changsha 410082, Hunan, Peoples R China; [Chan, Christine; Zhou, Qing; Tontiwachwuthikul, Paitoon (PT)] Univ Regina, Energy Informat Lab, Fac Engn & Appl Sci, Regina, SK S4S 0A2, Canada; [Saiwan, Chintana; Supap, Teeradet; Idem, Raphael; Tontiwachwuthikul, Paitoon (PT)] Chulalongkorn Univ, Petr & Petrochem Coll, Bangkok 10330, Thailand; [Rongwong, Wichitpan; Benamor, Abdelbaki; Al-Marri, Mohammed; Tontiwachwuthikul, Paitoon (PT)] Qatar Univ, Gas Proc Ctr, Doha, Qatar; [Abu-Zahra, Mohammad] Masdar Inst Sci & Technol, Inst Ctr Energy iEnergy, Abu Dhabi, U Arab Emirates; [Liang, Zhiwu (Henry); Rongwong, Wichitpan; Sema, Teerawat; Henni, Amr; Sumon, Kazi; Nath, Devjyoti; Gelowitz, Don; Srisang, Wayuta; Saiwan, Chintana; Shi, Huancong; Supap, Teeradet; Chan, Christine; Zhou, Qing; Wilson, Malcolm; Idem, Raphael; Tontiwachwuthikul, Paitoon (PT)] Univ Regina, Fac Engn & Appl Sci, Int Test Ctr Capture ITC CO2, Regina, SK S4S 0A2, Canada		Idem, R (通讯作者)，Univ Regina, Fac Engn & Appl Sci, Int Test Ctr Capture ITC CO2, 3737 Wascana Pkwy, Regina, SK S4S 0A2, Canada.	zwliang@hnu.edu.cn; Raphael.Idem@uregina.ca; Paitoon@uregina.ca								299	311											SEP	2015	40				SI		26	54		10.1016/j.ijggc.2015.06.017	http://dx.doi.org/10.1016/j.ijggc.2015.06.017													
J	Mekki, K; Bajic, E; Chaxel, F; Meyer, F				Mekki, Kais; Bajic, Eddy; Chaxel, Frederic; Meyer, Fernand			A comparative study of LPWAN technologies for large-scale IoT deployment	ICT EXPRESS				Article									[Mekki, Kais; Bajic, Eddy; Chaxel, Frederic] Res Ctr Automat Control Nancy, Campus Sci,BP 70239, F-54506 Vandoeuvre Les Nancy, France; [Meyer, Fernand] OKKO SAS, 34 Rue Natl, F-57510 Puttelange Aux Lacs, France		Mekki, K (通讯作者)，Res Ctr Automat Control Nancy, Campus Sci,BP 70239, F-54506 Vandoeuvre Les Nancy, France.	kais.mekki@univ-lorraine.fr								444	445											MAR	2019	5	1					1	7		10.1016/j.icte.2017.12.005	http://dx.doi.org/10.1016/j.icte.2017.12.005													
J	Xu, BY; Xu, LD; Cai, HM; Xie, C; Hu, JY; Bu, FL				Xu, Boyi; Xu, Li Da; Cai, Hongming; Xie, Cheng; Hu, Jingyuan; Bu, Fenglin			Ubiquitous Data Accessing Method in IoT-Based Information System for Emergency Medical Services	IEEE TRANSACTIONS ON INDUSTRIAL INFORMATICS				Article									[Xu, Boyi] Shanghai Jiao Tong Univ, Coll Econ & Management, Shanghai 200052, Peoples R China; [Xu, Li Da] Chinese Acad Sci, Inst Comp Technol, Beijing, Peoples R China; [Xu, Li Da; Xie, Cheng; Hu, Jingyuan; Bu, Fenglin] Shanghai Jiao Tong Univ, Shanghai 200240, Peoples R China; [Xu, Li Da] Univ Sci & Technol China, Hefei, Anhui, Peoples R China; [Xu, Li Da] Old Dominion Univ, Norfolk, VA 23529 USA; [Cai, Hongming] Shanghai Jiao Tong Univ, Sch Software, Shanghai 200240, Peoples R China		Cai, HM (通讯作者)，Shanghai Jiao Tong Univ, Sch Software, Shanghai 200240, Peoples R China.	byxu@sjtu.edu.cn; hmcai@sjtu.edu.cn								336	344											MAY	2014	10	2					1578	1586		10.1109/TII.2014.2306382	http://dx.doi.org/10.1109/TII.2014.2306382													
J	Dutta, P; Choi, TM; Somani, S; Butala, R				Dutta, Pankaj; Choi, Tsan-Ming; Somani, Surabhi; Butala, Richa			Blockchain technology in supply chain operations: Applications, challenges and research opportunities	TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW				Article									[Dutta, Pankaj] Indian Inst Technol, Shailesh J Mehta Sch Management, Fac Decis Sci, Mumbai 400076, Maharashtra, India; [Choi, Tsan-Ming] Hong Kong Polytech Univ, Inst Text & Clothing, Kowloon, 11 Yuk Choi Rd, Hong Kong, Peoples R China; [Somani, Surabhi; Butala, Richa] Indian Inst Technol, Shailesh J Mehta Sch Management, Mumbai 400076, Maharashtra, India		Dutta, P (通讯作者)，Indian Inst Technol, Shailesh J Mehta Sch Management, Fac Decis Sci, Mumbai 400076, Maharashtra, India.	pdutta@iitb.ac.in; jason.choi@polyu.edu.hk; surabhi.somani@sjmsom.in; richabutala@sjmsom.in								193	196											OCT	2020	142								102067	10.1016/j.tre.2020.102067	http://dx.doi.org/10.1016/j.tre.2020.102067													
J	Swingle, B; Bentsen, G; Schleier-Smith, M; Hayden, P				Swingle, Brian; Bentsen, Gregory; Schleier-Smith, Monika; Hayden, Patrick			Measuring the scrambling of quantum information	PHYSICAL REVIEW A				Article									[Swingle, Brian; Bentsen, Gregory; Schleier-Smith, Monika; Hayden, Patrick] Stanford Univ, Dept Phys, Stanford, CA 94305 USA; [Swingle, Brian; Hayden, Patrick] Stanford Inst Theoret Phys, Stanford, CA 94305 USA		Swingle, B (通讯作者)，Stanford Univ, Dept Phys, Stanford, CA 94305 USA.; Swingle, B (通讯作者)，Stanford Inst Theoret Phys, Stanford, CA 94305 USA.	bswingle@stanford.edu								245	245											OCT 25	2016	94	4							040302	10.1103/PhysRevA.94.040302	http://dx.doi.org/10.1103/PhysRevA.94.040302													
J	Wei, T; Feng, W; Chen, YF; Wang, CX; Ge, N; Lu, JH				Wei, Te; Feng, Wei; Chen, Yunfei; Wang, Cheng-Xiang; Ge, Ning; Lu, Jianhua			Hybrid Satellite-Terrestrial Communication Networks for the Maritime Internet of Things: Key Technologies, Opportunities, and Challenges	IEEE INTERNET OF THINGS JOURNAL				Article									[Wei, Te; Feng, Wei; Ge, Ning; Lu, Jianhua] Tsinghua Univ, Beijing Natl Res Ctr Informat Sci & Technol, Dept Elect Engn, Beijing 100085, Peoples R China; [Wei, Te] Huawei Beijing Res Ctr, Dept WLAN Dev, Beijing 100085, Peoples R China; [Chen, Yunfei] Univ Warwick, Sch Engn, Coventry CV4 7AL, W Midlands, England; [Wang, Cheng-Xiang] Southeast Univ, Sch Informat Sci & Engn, Natl Mobile Commun Res Lab, Nanjing 210096, Peoples R China; [Wang, Cheng-Xiang] Purple Mt Labs, Nanjing 211111, Peoples R China		Feng, W (通讯作者)，Tsinghua Univ, Beijing Natl Res Ctr Informat Sci & Technol, Dept Elect Engn, Beijing 100085, Peoples R China.	wei-t14@tsinghua.org.cn; fengwei@tsinghua.edu.cn; yunfei.chen@warwick.ac.uk; chxwang@seu.edu.cn; gening@tsinghua.edu.cn; lhh-dee@tsinghua.edu.cn								58	59											JUN 1	2021	8	11					8910	8934		10.1109/JIOT.2021.3056091	http://dx.doi.org/10.1109/JIOT.2021.3056091													
J	Solis, M; Silveira, S				Solis, Martyna; Silveira, Semida			Technologies for chemical recycling of household plastics - A technical review and TRL assessment	WASTE MANAGEMENT				Review									[Solis, Martyna; Silveira, Semida] KTH Royal Inst Technol, Energy & Climate Studies Div, Brinellvagen 68, S-10044 Stockholm, Sweden; [Solis, Martyna] Profu AB, Gotaforsliden 13, S-43134 Molndal, Sweden		Solis, M (通讯作者)，KTH Royal Inst Technol, Energy & Climate Studies Div, Brinellvagen 68, S-10044 Stockholm, Sweden.; Solis, M (通讯作者)，Profu AB, Gotaforsliden 13, S-43134 Molndal, Sweden.	martyna.solis@profu.se								116	118											MAR 15	2020	105						128	138		10.1016/j.wasman.2020.01.038	http://dx.doi.org/10.1016/j.wasman.2020.01.038													
J	Dalenogare, LS; Benitez, GB; Ayala, NF; Frank, AG				Dalenogare, Lucas Santos; Benitez, Guilherme Brittes; Ayala, Nestor Fabian; Frank, Alejandro German			The expected contribution of Industry 4.0 technologies for industrial performance	INTERNATIONAL JOURNAL OF PRODUCTION ECONOMICS				Article									[Dalenogare, Lucas Santos; Benitez, Guilherme Brittes; Frank, Alejandro German] Univ Fed Rio Grande do Sul, Dept Ind Engn, Org Engn Grp Nikko Engn Org NEO, Porto Alegre, RS, Brazil; [Ayala, Nestor Fabian] Grenoble Inst Technol INPG, G SCOP Lab, Grenoble, France		Frank, AG (通讯作者)，Univ Fed Rio Grande do Sul, Escola Engn, Av Osvaldo Aranha 99,Sala LOPP 508,5 Andar, BR-90035190 Porto Alegre, RS, Brazil.	frank@producao.ufrgs.br								545	555											OCT	2018	204						383	394		10.1016/j.ijpe.2018.08.019	http://dx.doi.org/10.1016/j.ijpe.2018.08.019													
J	Kumar, S; Nilsen, WJ; Abernethy, A; Atienza, A; Patrick, K; Pavel, M; Riley, WT; Shar, A; Spring, B; Spruijt-Metz, D; Hedeker, D; Honavar, V; Kravitz, R; Lefebvre, RC; Mohr, DC; Murphy, SA; Quinn, C; Shusterman, V; Swendeman, D				Kumar, Santosh; Nilsen, Wendy J.; Abernethy, Amy; Atienza, Audie; Patrick, Kevin; Pavel, Misha; Riley, William T.; Shar, Albert; Spring, Bonnie; Spruijt-Metz, Donna; Hedeker, Donald; Honavar, Vasant; Kravitz, Richard; Lefebvre, R. Craig; Mohr, David C.; Murphy, Susan A.; Quinn, Charlene; Shusterman, Vladimir; Swendeman, Dallas			Mobile Health Technology Evaluation The mHealth Evidence Workshop	AMERICAN JOURNAL OF PREVENTIVE MEDICINE				Article									[Kumar, Santosh] Univ Memphis, Dept Comp Sci, Memphis, TN 38152 USA; [Nilsen, Wendy J.] NIH, Off Behav & Social Sci Res, Bethesda, MD 20892 USA; [Atienza, Audie] NCI, Bethesda, MD 20892 USA; [Riley, William T.] NHLBI, Bethesda, MD 20892 USA; [Quinn, Charlene] Univ Maryland, Sch Med, Dept Epidemiol & Publ Hlth, Baltimore, MD 21201 USA; [Abernethy, Amy] Duke Univ, Med Ctr, Dept Med, Durham, NC 27706 USA; [Lefebvre, R. Craig] RTI Int, Hlth Commun & Mkt, Res Triangle Pk, NC USA; [Patrick, Kevin] Univ Calif San Diego, Dept Prevent Med, La Jolla, CA 92093 USA; [Spruijt-Metz, Donna] Univ So Calif, Dept Prevent Med, Los Angeles, CA 90089 USA; [Swendeman, Dallas] Univ Calif Los Angeles, David Geffen Sch Med, Dept Psychiat & Biobehav Sci, Los Angeles, CA 90095 USA; [Kravitz, Richard] Univ Calif Davis, Dept Internal Med, Sacramento, CA 95817 USA; [Pavel, Misha; Honavar, Vasant] Natl Sci Fdn, Directorate Comp & Informat Sci & Engn, Arlington, VA 22230 USA; [Shar, Albert] Robert Wood Johnson Fdn, Pioneer Portfolio, Princeton, NJ 08540 USA; [Spring, Bonnie; Mohr, David C.] Northwestern Univ, Dept Prevent Med, Evanston, IL USA; [Hedeker, Donald] Univ Illinois, Div Epidemiol & Biostat, Chicago, IL USA; [Murphy, Susan A.] Univ Michigan, Dept Stat, Ann Arbor, MI 48109 USA; [Shusterman, Vladimir] Univ Pittsburgh, Med Ctr, Noninvas Cardiac Elect Labs, Pittsburgh, PA USA; [Shusterman, Vladimir] PinMed, Pittsburgh, PA USA		Nilsen, WJ (通讯作者)，NIH, Off Behav & Social Sci Res, 31 Ctr Dr,Bldg 31,B1C19, Bethesda, MD 20892 USA.	nilsenwj@od.nih.gov								525	530											AUG	2013	45	2					228	236		10.1016/j.amepre.2013.03.017	http://dx.doi.org/10.1016/j.amepre.2013.03.017													
J	De Zambotti, M; Cellini, N; Goldstone, A; Colrain, IM; Baker, FC				De Zambotti, Massimiliano; Cellini, Nicola; Goldstone, Aimee; Colrain, Ian M.; Baker, Fiona C.			Wearable Sleep Technology in Clinical and Research Settings	MEDICINE & SCIENCE IN SPORTS & EXERCISE				Article									[De Zambotti, Massimiliano; Goldstone, Aimee; Colrain, Ian M.; Baker, Fiona C.] SRI Int, Ctr Hlth Sci, 333 Ravenswood Ave, Menlo Pk, CA 94025 USA; [Cellini, Nicola] Univ Padua, Dept Gen Psychol, Padua, Italy; [Colrain, Ian M.] Univ Melbourne, Melbourne Sch Psychol Sci, Parkville, Vic, Australia; [Baker, Fiona C.] Univ Witwatersrand, Sch Physiol, Brain Funct Res Grp, Johannesburg, South Africa		De Zambotti, M (通讯作者)，SRI Int, 333 Ravenswood Ave, Menlo Pk, CA 94025 USA.	massimiliano.dezambotti@sri.com								113	118											JUL	2019	51	7					1538	1557		10.1249/MSS.0000000000001947	http://dx.doi.org/10.1249/MSS.0000000000001947													
J	Yu, XN; Lan, YF; Zhao, RQ				Yu, Xinning; Lan, Yanfei; Zhao, Ruiqing			Strategic green technology innovation in a two-stage alliance: Vertical collaboration or co-development?	OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				Article									[Yu, Xinning] Tsinghua Univ, Sch Econ & Management, Key Res Inst Humanities & Social Sci Univ, Res Ctr Contemporary Management, Beijing 100084, Peoples R China; [Lan, Yanfei; Zhao, Ruiqing] Tianjin Univ, Coll Management & Econ, Tianjin 300072, Peoples R China		Lan, YF (通讯作者)，Tianjin Univ, Coll Management & Econ, Tianjin 300072, Peoples R China.	xinning_yu@126.com; lanyf@tju.edu.cn; zhao@tju.edu.cn								53	55											JAN	2021	98								102116	10.1016/j.omega.2019.102116	http://dx.doi.org/10.1016/j.omega.2019.102116													
