PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Thomas, RS; Bahadori, T; Buckley, TJ; Cowden, J; Deisenroth, C; Dionisio, KL; Frithsen, JB; Grulke, CM; Gwinn, MR; Harrill, JA; Higuchi, M; Houck, KA; Hughes, MF; Hunter, ES; Isaacs, KK; Judson, RS; Knudsen, TB; Lambert, JC; Linnenbrink, M; Martin, TM; Newton, SR; Padilla, S; Patlewicz, G; Paul-Friedman, K; Phillips, KA; Richard, AM; Sams, R; Shafer, TJ; Setzer, RW; Shah, I; Simmons, JE; Simmons, SO; Singh, A; Sobus, JR; Strynar, M; Swank, A; Tornero-Valez, R; Ulrich, EM; Villeneuve, DL; Wambaugh, JF; Wetmore, BA; Williams, AJ				Thomas, Russell S.; Bahadori, Tina; Buckley, Timothy J.; Cowden, John; Deisenroth, Chad; Dionisio, Kathie L.; Frithsen, Jeffrey B.; Grulke, Christopher M.; Gwinn, Maureen R.; Harrill, Joshua A.; Higuchi, Mark; Houck, Keith A.; Hughes, Michael F.; Hunter, E. Sidney, III; Isaacs, Kristin K.; Judson, Richard S.; Knudsen, Thomas B.; Lambert, Jason C.; Linnenbrink, Monica; Martin, Todd M.; Newton, Seth R.; Padilla, Stephanie; Patlewicz, Grace; Paul-Friedman, Katie; Phillips, Katherine A.; Richard, Ann M.; Sams, Reeder; Shafer, Timothy J.; Setzer, R. Woodrow; Shah, Imran; Simmons, Jane E.; Simmons, Steven O.; Singh, Amar; Sobus, Jon R.; Strynar, Mark; Swank, Adam; Tornero-Valez, Rogelio; Ulrich, Elin M.; Villeneuve, Daniel L.; Wambaugh, John F.; Wetmore, Barbara A.; Williams, Antony J.			The Next Generation Blueprint of Computational Toxicology at the US Environmental Protection Agency	TOXICOLOGICAL SCIENCES				Article									[Thomas, Russell S.; Cowden, John; Deisenroth, Chad; Grulke, Christopher M.; Gwinn, Maureen R.; Harrill, Joshua A.; Houck, Keith A.; Judson, Richard S.; Knudsen, Thomas B.; Linnenbrink, Monica; Patlewicz, Grace; Paul-Friedman, Katie; Richard, Ann M.; Sams, Reeder; Setzer, R. Woodrow; Shah, Imran; Simmons, Steven O.; Singh, Amar; Wambaugh, John F.; Williams, Antony J.] US EPA, Natl Ctr Computat Toxicol, Res Triangle Pk, NC 27711 USA; [Bahadori, Tina] US EPA, Natl Ctr Environm Assessment, Washington, DC 20004 USA; [Buckley, Timothy J.; Dionisio, Kathie L.; Isaacs, Kristin K.; Newton, Seth R.; Phillips, Katherine A.; Sobus, Jon R.; Strynar, Mark; Swank, Adam; Tornero-Valez, Rogelio; Ulrich, Elin M.; Wetmore, Barbara A.] US EPA, Natl Exposure Res Lab, Res Triangle Pk, NC 27711 USA; [Frithsen, Jeffrey B.] US EPA, Chem Safety Sustainabil Natl Res Program, Washington, DC 20004 USA; [Higuchi, Mark; Hughes, Michael F.; Hunter, E. Sidney, III; Padilla, Stephanie; Shafer, Timothy J.; Simmons, Jane E.] US EPA, Natl Hlth & Environm Effects Res Lab, Res Triangle Pk, NC 27711 USA; [Lambert, Jason C.] US EPA, Natl Ctr Environm Assessment, Cincinnati, OH 45220 USA; [Martin, Todd M.] US EPA, Natl Risk Management Res Lab, Cincinnati, OH 45220 USA; [Villeneuve, Daniel L.] US EPA, Natl Hlth & Environm Effects Res Lab, Duluth, MN 55804 USA		Thomas, RS (通讯作者)，US EPA, Natl Ctr Computat Toxicol, Off Res & Dev, 109 TW Alexander Dr,Room D110-D,Mail Code D143-02, Res Triangle Pk, NC 27711 USA.	thomas.russell@epa.gov								130	136											JUN	2019	169	2					317	332		10.1093/toxsci/kfz058	http://dx.doi.org/10.1093/toxsci/kfz058													
J	Jung, W; Jazizadeh, F				Jung, Wooyoung; Jazizadeh, Farrokh			Human-in-the-loop HVAC operations: A quantitative review on occupancy, comfort, and energy-efficiency dimensions	APPLIED ENERGY				Review									[Jung, Wooyoung] 315B Patton Hall,750 Drillfield Dr, Blacksburg, VA 24061 USA; [Jazizadeh, Farrokh] 200 Patton Hall,750 Drillfield Dr, Blacksburg, VA 24061 USA		Jazizadeh, F (通讯作者)，200 Patton Hall,750 Drillfield Dr, Blacksburg, VA 24061 USA.	jwyoungs@vt.edu; jazizade@vt.edu								117	117											APR 1	2019	239						1471	1508		10.1016/j.apenergy.2019.01.070	http://dx.doi.org/10.1016/j.apenergy.2019.01.070													
J	Qiu, LM; Liu, ZT; Wang, EY; He, XQ; Feng, JJ; Li, BL				Qiu, Liming; Liu, Zhentang; Wang, Enyuan; He, Xueqiu; Feng, Junjun; Li, Baolin			Early-warning of rock burst in coal mine by low-frequency electromagnetic radiation	ENGINEERING GEOLOGY				Article									[Qiu, Liming; He, Xueqiu] Univ Sci & Technol Beijing, Minist Educ Efficient Min & Safety Met Mines, Key Lab, Beijing 100083, Peoples R China; [Qiu, Liming; He, Xueqiu] Univ Sci & Technol Beijing, Sch Civil & Resources Engn, Beijing 100083, Peoples R China; [Liu, Zhentang; Wang, Enyuan; Li, Baolin] China Univ Min & Technol, Key Lab Gas & Fire Control Coal Mines, Minist Educ, Xuzhou 221116, Jiangsu, Peoples R China; [Liu, Zhentang; Wang, Enyuan; Li, Baolin] China Univ Min & Technol, Sch Safety Engn, Xuzhou 221116, Jiangsu, Peoples R China; [Qiu, Liming] Guangxi Univ, Guangxi Key Lab Disaster Prevent & Engn Safety, Nanning 530004, Peoples R China; [Feng, Junjun] Anhui Univ Technol, Sch Architecture Engn, Maanshan 243000, Peoples R China		Liu, ZT (通讯作者)，China Univ Min & Technol, Key Lab Coal Methane & Fire Control, Minist Educ, Xuzhou 221116, Jiangsu, Peoples R China.	lztsafety@126.com								64	65											DEC 20	2020	279								105755	10.1016/j.enggeo.2020.105755	http://dx.doi.org/10.1016/j.enggeo.2020.105755													
J	Cao, J; Bu, Z; Wang, YY; Yang, H; Jiang, JC; Li, HJ				Cao, Jie; Bu, Zhan; Wang, Yuyao; Yang, Huan; Jiang, Jiuchuan; Li, Hui-Jia			Detecting Prosumer-Community Groups in Smart Grids From the Multiagent Perspective	IEEE TRANSACTIONS ON SYSTEMS MAN CYBERNETICS-SYSTEMS				Article									[Cao, Jie; Wang, Yuyao] Nanjing Univ Sci & Technol, Sch Comp Sci & Engn, Nanjing 210094, Jiangsu, Peoples R China; [Bu, Zhan; Yang, Huan; Jiang, Jiuchuan] Nanjing Univ Finance & Econ, Jiangsu Prov Key Lab E Business, Nanjing 210046, Jiangsu, Peoples R China; [Li, Hui-Jia] Cent Univ Finance & Econ, Sch Management Sci & Engn, Beijing 100081, Peoples R China		Bu, Z (通讯作者)，Nanjing Univ Finance & Econ, Jiangsu Prov Key Lab E Business, Nanjing 210046, Jiangsu, Peoples R China.	buzhan@nuaa.edu.cn								110	110											AUG	2019	49	8			SI		1652	1664		10.1109/TSMC.2019.2899366	http://dx.doi.org/10.1109/TSMC.2019.2899366													
J	Bilal, M; Oyedele, LO; Qadir, J; Munir, K; Ajayi, SO; Akinade, OO; Owolabi, HA; Alaka, HA; Pasha, M				Bilal, Muhammad; Oyedele, Lukumon O.; Qadir, Junaid; Munir, Kamran; Ajayi, Saheed O.; Akinade, Olugbenga O.; Owolabi, Hakeem A.; Alaka, Hafiz A.; Pasha, Maruf			Big Data in the construction industry: A review of present status, opportunities, and future trends	ADVANCED ENGINEERING INFORMATICS				Review									[Bilal, Muhammad; Oyedele, Lukumon O.; Munir, Kamran; Ajayi, Saheed O.; Akinade, Olugbenga O.; Owolabi, Hakeem A.; Alaka, Hafiz A.] Univ West England, Bristol Enterprise Res & Innovat Ctr, Bristol Business Sch, Frenchay Campus,Coldharbour Lane, Bristol BS16 1QY, Avon, England; [Qadir, Junaid] Natl Univ Sci & Technol, Sch Elect Engn & Comp Sci, Islamabad, Pakistan; [Pasha, Maruf] Bahauddin Zakariya Univ, Dept Informat Technol, Multan, Pakistan		Oyedele, LO (通讯作者)，Univ West England, Bristol Enterprise Res & Innovat Ctr, Bristol Business Sch, Frenchay Campus,Coldharbour Lane, Bristol BS16 1QY, Avon, England.	Ayolook2001@yahoo.co.uk								271	285											AUG	2016	30	3					500	521		10.1016/j.aei.2016.07.001	http://dx.doi.org/10.1016/j.aei.2016.07.001													
J	Lien, SY; Shieh, SL; Huang, YM; Su, BC; Hsu, YL; Wei, HY				Lien, Shao-Yu; Shieh, Shin-Lin; Huang, Yenming; Su, Borching; Hsu, Yung-Lin; Wei, Hung-Yu			5G New Radio: Waveform, Frame Structure, Multiple Access, and Initial Access	IEEE COMMUNICATIONS MAGAZINE				Article									[Lien, Shao-Yu] Natl Formosa Univ, Dept Elect Engn, Huwei Township, Yunlin, Taiwan; [Shieh, Shin-Lin] Natl Taipei Univ, Dept Commun Engn, New Taipei, Taiwan; [Huang, Yenming; Su, Borching; Hsu, Yung-Lin; Wei, Hung-Yu] Natl Taiwan Univ, Taipei, Taiwan		Lien, SY (通讯作者)，Natl Formosa Univ, Dept Elect Engn, Huwei Township, Yunlin, Taiwan.									238	245											JUN	2017	55	6					64	71		10.1109/MCOM.2017.1601107	http://dx.doi.org/10.1109/MCOM.2017.1601107													
J	Bentel, MJ; Yu, YC; Xu, LH; Li, Z; Wong, BM; Men, YJ; Liu, JY				Bentel, Michael J.; Yu, Yaochun; Xu, Lihua; Li, Zhong; Wong, Bryan M.; Men, Yujie; Liu, Jinyong			Defluorination of Per- and Polyfluoroalkyl Substances (PFASs) with Hydrated Electrons: Structural Dependence and Implications to PFAS Remediation and Management	ENVIRONMENTAL SCIENCE & TECHNOLOGY				Article									[Bentel, Michael J.; Xu, Lihua; Wong, Bryan M.; Liu, Jinyong] Univ Calif Riverside, Dept Chem & Environm Engn, Riverside, CA 92521 USA; [Wong, Bryan M.] Univ Calif Riverside, Mat Sci & Engn Program, Riverside, CA 92521 USA; [Yu, Yaochun; Men, Yujie] Univ Illinois, Dept Civil & Environm Engn, Urbana, IL 61801 USA; [Li, Zhong] Univ Illinois, Metabol Lab Roy J Carver Biotechnol Ctr, Urbana, IL 61801 USA; [Men, Yujie] Univ Illinois, Inst Genom Biol, Urbana, IL 61801 USA		Liu, JY (通讯作者)，Univ Calif Riverside, Dept Chem & Environm Engn, Riverside, CA 92521 USA.	jyliu@engr.ucr.edu								152	156											APR 2	2019	53	7					3718	3728		10.1021/acs.est.8b06648	http://dx.doi.org/10.1021/acs.est.8b06648													
J	Stylos, N; Zwiegelaar, J; Buhalis, D				Stylos, Nikolaos; Zwiegelaar, Jeremy; Buhalis, Dimitrios			Big data empowered agility for dynamic, volatile, and time-sensitive service industries: the case of tourism sector	INTERNATIONAL JOURNAL OF CONTEMPORARY HOSPITALITY MANAGEMENT				Article									[Stylos, Nikolaos] Univ Bristol, Sch Management, Bristol, Avon, England; [Stylos, Nikolaos] Tainan Univ Technol, Coll Tourism, Dept Hotel Management, Tainan, Taiwan; [Zwiegelaar, Jeremy] Oxford Brookes Univ, Dept Business & Management, Oxford, England; [Buhalis, Dimitrios] Bournemouth Univ, Fac Management, Poole, Dorset, England		Stylos, N (通讯作者)，Univ Bristol, Sch Management, Bristol, Avon, England.; Stylos, N (通讯作者)，Tainan Univ Technol, Coll Tourism, Dept Hotel Management, Tainan, Taiwan.	n.stylos@bristol.ac.uk; jzwiegelaar@brookes.ac.uk; DBuhalis@bournemouth.ac.uk								38	37											MAR 8	2021	33	3					1015	1036		10.1108/IJCHM-07-2020-0644	http://dx.doi.org/10.1108/IJCHM-07-2020-0644		FEB 2021											
J	Jakku, E; Taylor, B; Fleming, A; Mason, C; Fielke, S; Sounness, C; Thorburn, P				Jakku, Emma; Taylor, Bruce; Fleming, Aysha; Mason, Claire; Fielke, Simon; Sounness, Chris; Thorburn, Peter			"If they don't tell us what they do with it, why would we trust them?" Trust, transparency and benefit-sharing in Smart Farming	NJAS-WAGENINGEN JOURNAL OF LIFE SCIENCES				Article									[Jakku, Emma; Taylor, Bruce; Fielke, Simon] Commonwealth Sci & Ind Res Org CSIRO Land & Water, EcoSci Precinct, GPO Box 2583, Brisbane, Qld 4001, Australia; [Fleming, Aysha] CSIRO Land & Water, GPO Box 1538, Hobart, Tas 7001, Australia; [Mason, Claire] CSIRO Data61, Level 3,TC Beirne Bldg,315 Brunswick St, Fortitude Valley, Qld 4006, Australia; [Sounness, Chris] Birchip Cropping Grp, POB 85, Birchip, Vic 3483, Australia; [Thorburn, Peter] CSIRO Agr & Food, Queensland Biosci Precinct, 306 Carmody Rd, St Lucia, Qld 4067, Australia		Jakku, E (通讯作者)，Commonwealth Sci & Ind Res Org CSIRO Land & Water, EcoSci Precinct, GPO Box 2583, Brisbane, Qld 4001, Australia.	emma.jakku@csiro.au								98	98											DEC	2019	90-91								100285	10.1016/j.njas.2018.11.002	http://dx.doi.org/10.1016/j.njas.2018.11.002													
J	Jing, MY; Hu, Y; Ma, J; Zhang, H; Zhang, LJ; Xiao, LT; Jia, ST				Jing, Mingyong; Hu, Ying; Ma, Jie; Zhang, Hao; Zhang, Linjie; Xiao, Liantuan; Jia, Suotang			Atomic superheterodyne receiver based on microwave-dressed Rydberg spectroscopy	NATURE PHYSICS				Article									[Jing, Mingyong; Hu, Ying; Ma, Jie; Zhang, Hao; Zhang, Linjie; Xiao, Liantuan; Jia, Suotang] Shanxi Univ, Inst Laser Spect, State Key Lab Quantum Opt & Quantum Opt Devices, Taiyuan, Shanxi, Peoples R China; [Jing, Mingyong; Hu, Ying; Ma, Jie; Zhang, Hao; Zhang, Linjie; Xiao, Liantuan; Jia, Suotang] Shanxi Univ, Collaborat Innovat Ctr Extreme Opt, Taiyuan, Shanxi, Peoples R China		Zhang, LJ; Xiao, LT (通讯作者)，Shanxi Univ, Inst Laser Spect, State Key Lab Quantum Opt & Quantum Opt Devices, Taiyuan, Shanxi, Peoples R China.; Zhang, LJ; Xiao, LT (通讯作者)，Shanxi Univ, Collaborat Innovat Ctr Extreme Opt, Taiyuan, Shanxi, Peoples R China.	zlj@sxu.edu.cn; xlt@sxu.edu.cn								97	102											SEP	2020	16	9					911	+		10.1038/s41567-020-0918-5	http://dx.doi.org/10.1038/s41567-020-0918-5		JUN 2020											
J	Gou, FF; Wu, J				Gou, Fangfang; Wu, Jia			Message Transmission Strategy Based on Recurrent Neural Network and Attention Mechanism in Iot System	JOURNAL OF CIRCUITS SYSTEMS AND COMPUTERS				Article									[Gou, Fangfang; Wu, Jia] Cent South Univ, Sch Comp Sci & Engn, Changsha 410083, Hunan, Peoples R China		Gou, FF (通讯作者)，Cent South Univ, Sch Comp Sci & Engn, Changsha 410083, Hunan, Peoples R China.	gff8221@163.com; jiawu5110@163.com								17	17											MAY 15	2022	31	07							2250126	10.1142/S0218126622501262	http://dx.doi.org/10.1142/S0218126622501262													
J	El-Shitany, NA; Harakeh, S; Badr-Eldin, SM; Bagher, AM; Eid, B; Almukadi, H; Alghamdi, BS; Alahmadi, AA; Hassan, NA; Sindi, N; Alghamdi, SA; Almohaimeed, HM; Mohammedsaleh, ZM; Al-Shaikh, TM; Almuhayawi, MS; Ali, SS; El-Hamamsy, M				El-Shitany, Nagla A.; Harakeh, Steve; Badr-Eldin, Shaimaa M.; Bagher, Amina M.; Eid, Basma; Almukadi, Haifa; Alghamdi, Badrah S.; Alahmadi, Ahlam A.; Hassan, Nibal A.; Sindi, Nariman; Alghamdi, Samar A.; Almohaimeed, Hailah M.; Mohammedsaleh, Zuhair M.; Al-Shaikh, Turki M.; Almuhayawi, Mohammed S.; Ali, Soad S.; El-Hamamsy, Manal			Minor to Moderate Side Effects of Pfizer-BioNTech COVID-19 Vaccine Among Saudi Residents: A Retrospective Cross-Sectional Study	INTERNATIONAL JOURNAL OF GENERAL MEDICINE				Article									[El-Shitany, Nagla A.; Bagher, Amina M.; Eid, Basma; Almukadi, Haifa] King Abdulaziz Univ, Fac Pharm, Dept Pharmacol & Toxicol, Al Sheekh Kamal St, Jeddah, Saudi Arabia; [El-Shitany, Nagla A.] Tanta Univ, Fac Pharm, Dept Pharmacol & Toxicol, Tanta, Egypt; [Harakeh, Steve] King Abdulaziz Univ, Special Infect Agents Unit, King Fahd Med Res Ctr,Fac Med, Yousef Abdullatif Jameel Chair Prophet Med Applic, Jeddah, Saudi Arabia; [Badr-Eldin, Shaimaa M.] King Abdulaziz Univ, Fac Pharm, Dept Pharmaceut, Jeddah, Saudi Arabia; [Badr-Eldin, Shaimaa M.] Cairo Univ, Fac Pharm, Dept Pharmaceut & Ind Pharm, Cairo, Egypt; [Alghamdi, Badrah S.] King Abdulaziz Univ, Fac Med, Neurosci Unit, Dept Physiol, Jeddah, Saudi Arabia; [Alahmadi, Ahlam A.] King Abdulaziz Univ, Fac Sci, Dept Biol Sci, Jeddah, Saudi Arabia; [Hassan, Nibal A.] Taif Univ, Fac Sci, Dept Biol, At Taif, Saudi Arabia; [Sindi, Nariman] King Abdulaziz Univ, Fac Appl Med Sci, Dept Med Lab Technol, Jeddah, Saudi Arabia; [Alghamdi, Samar A.] King Abdulaziz Univ, Fac Dent, Dept Oral Biol, Jeddah, Saudi Arabia; [Almohaimeed, Hailah M.] Princess Nourah Bint Abdulrahman Univ, Fac Med, Dept Basic Sci, Riyadh, Saudi Arabia; [Mohammedsaleh, Zuhair M.] Univ Tabuk, Fac Appl Med Sci, Dept Med Lab Technol, Tabuk, Saudi Arabia; [Al-Shaikh, Turki M.] Univ Jeddah, Coll Sci & Arts Khulis, Dept Biol, Jeddah, Saudi Arabia; [Almuhayawi, Mohammed S.] King Abdulaziz Univ, Fac Med, Dept Microbiol & Med Parasitol, Jeddah 21589, Saudi Arabia; [Ali, Soad S.] Assiut Univ, Fac Med, Dept Histol, Assiut, Egypt; [El-Hamamsy, Manal] King Abdulaziz Univ, Fac Pharm, Dept Pharm Practice, Jeddah, Saudi Arabia; [El-Hamamsy, Manal] Ain Shams Univ, Fac Pharm, Dept Clin Pharm, Cairo, Egypt		El-Shitany, NA (通讯作者)，King Abdulaziz Univ, Fac Pharm, Dept Pharmacol & Toxicol, Al Sheekh Kamal St, Jeddah, Saudi Arabia.	nagla_fouad@yahoo.com								88	87												2021	14						1389	1401		10.2147/IJGM.S310497	http://dx.doi.org/10.2147/IJGM.S310497													
J	Wang, CP; Wang, XY; Xia, ZQ; Zhang, C				Wang, Chunpeng; Wang, Xingyuan; Xia, Zhiqiu; Zhang, Chuan			Ternary radial harmonic Fourier moments based robust stereo image zero-watermarking algorithm	INFORMATION SCIENCES				Article									[Wang, Chunpeng] Qilu Univ Technol, Sch Informat, Shandong Acad Sci, Jinan 250353, Shandong, Peoples R China; [Wang, Xingyuan] Dalian Maritime Univ, Sch Informat Sci & Technol, Dalian 116026, Peoples R China; [Wang, Chunpeng; Wang, Xingyuan; Xia, Zhiqiu; Zhang, Chuan] Dalian Univ Technol, Fac Elect Informat & Elect Engn, 2 Linggong Rd, Dalian 116023, Peoples R China		Wang, XY; Xia, ZQ (通讯作者)，Dalian Univ Technol, Fac Elect Informat & Elect Engn, 2 Linggong Rd, Dalian 116023, Peoples R China.	wangxy@dlut.edu.cn; xzqjsdtc@163.com								128	131											JAN	2019	470						109	120		10.1016/j.ins.2018.08.028	http://dx.doi.org/10.1016/j.ins.2018.08.028													
J	Jiang, X; Liu, QX; Xing, JP; Liu, NS; Guo, Y; Liu, ZF; Zhao, JJ				Jiang, Xue; Liu, Qinxi; Xing, Jianpei; Liu, Nanshu; Guo, Yu; Liu, Zhifeng; Zhao, Jijun			Recent progress on 2D magnets: Fundamental mechanism, structural design and modification	APPLIED PHYSICS REVIEWS				Review									[Jiang, Xue; Liu, Qinxi; Xing, Jianpei; Liu, Nanshu; Guo, Yu; Zhao, Jijun] Dalian Univ Technol, Key Lab Mat Modificat Laser Ion & Electron Beams, Minist Educ, Dalian 116024, Peoples R China; [Liu, Zhifeng] Inner Mongolia Univ, Sch Phys Sci & Technol, Hohhot 010021, Peoples R China		Zhao, JJ (通讯作者)，Dalian Univ Technol, Key Lab Mat Modificat Laser Ion & Electron Beams, Minist Educ, Dalian 116024, Peoples R China.	zhaojj@dlut.edu.cn								66	64											SEP	2021	8	3							031305	10.1063/5.0039979	http://dx.doi.org/10.1063/5.0039979													
J	Ernsting, C; Dombrowski, SU; Oedekoven, M; O'Sullivan, JL; Kanzler, M; Kuhlmey, A; Gellert, P				Ernsting, Clemens; Dombrowski, Stephan U.; Oedekoven, Monika; O'Sullivan, Julie L.; Kanzler, Melanie; Kuhlmey, Adelheid; Gellert, Paul			Using Smartphones and Health Apps to Change and Manage Health Behaviors: A Population-Based Survey	JOURNAL OF MEDICAL INTERNET RESEARCH				Article									[Ernsting, Clemens; Oedekoven, Monika; O'Sullivan, Julie L.; Kuhlmey, Adelheid; Gellert, Paul] Charite Univ Med Berlin, Inst Med Sociol, Charitepl 1, Berlin, Germany; [Dombrowski, Stephan U.] Univ Stirling, Fac Nat Sci, Stirling, Scotland; [Kanzler, Melanie] Pfizer Deutschland GmbH, Berlin, Germany		Ernsting, C (通讯作者)，Charite Univ Med Berlin, Inst Med Sociol, Charitepl 1, Berlin, Germany.	clemens.ernsting@charite.de								185	188											APR	2017	19	4							e101	10.2196/jmir.6838	http://dx.doi.org/10.2196/jmir.6838													
J	Gunasekaran, A; Papadopoulos, T; Dubey, R; Wamba, SF; Childe, SJ; Hazen, B; Akter, S				Gunasekaran, Angappa; Papadopoulos, Thanos; Dubey, Rameshwar; Wamba, Samuel Fosso; Childe, Stephen J.; Hazen, Benjamin; Akter, Shahriar			Big data and predictive analytics for supply chain and organizational performance	JOURNAL OF BUSINESS RESEARCH				Article									[Gunasekaran, Angappa] Univ Massachusetts, Charlton Coll Business, N Dartmouth, MA 02747 USA; [Papadopoulos, Thanos] Univ Kent Sail & Colour Loft, Kent Business Sch, Chatham ME4 4TE, Kent, England; [Dubey, Rameshwar] Constituent Symbiosis Int Univ, Symbiosis Inst Operat Management, CIDCONew, Plot A-23,Shravan Sect, Nasik 422008, India; [Wamba, Samuel Fosso] Toulouse Business Sch, Toulouse, France; [Childe, Stephen J.] Univ Plymouth, Plymouth Business Sch, Plymouth PLA 8AA, Devon, England; [Hazen, Benjamin] Air Force Inst Technol, Wright Patterson AFB, OH USA; [Akter, Shahriar] Univ Wollongong, Sch Management Operat & Mkt, Wollongong, NSW 2522, Australia		Papadopoulos, T (通讯作者)，Univ Kent Sail & Colour Loft, Kent Business Sch, Chatham ME4 4TE, Kent, England.	agunasekaran@umassd.edu; A.Papadopoulos@kent.ac.uk; rameshwardubey@gmail.com; fossowam@gmail.com; stephen.childe@plymouth.ac.uk; benjamin.hazen@live.com; sakter@uow.edu.au								410	420											JAN	2017	70						308	317		10.1016/j.jbusres.2016.08.004	http://dx.doi.org/10.1016/j.jbusres.2016.08.004													
J	Tussyadiah, I				Tussyadiah, Iis			A review of research into automation in tourism: Launching the Annals of Tourism Research Curated Collection on Artificial Intelligence and Robotics in Tourism	ANNALS OF TOURISM RESEARCH				Review									[Tussyadiah, Iis] Univ Surrey, Sch Hospitality & Tourism Management, Guildford GU2 7XH, Surrey, England		Tussyadiah, I (通讯作者)，Univ Surrey, Sch Hospitality & Tourism Management, Guildford GU2 7XH, Surrey, England.	i.tussyadiah@surrey.ac.uk								141	143											MAR	2020	81								102883	10.1016/j.annals.2020.102883	http://dx.doi.org/10.1016/j.annals.2020.102883													
J	Iglhaut, J; Cabo, C; Puliti, S; Piermattei, L; O'Connor, J; Rosette, J				Iglhaut, Jakob; Cabo, Carlos; Puliti, Stefano; Piermattei, Livia; O'Connor, James; Rosette, Jacqueline			Structure from Motion Photogrammetry in Forestry: a Review	CURRENT FORESTRY REPORTS				Review									[Iglhaut, Jakob; Rosette, Jacqueline] Swansea Univ, Dept Geog, Singleton Pk, Swansea SA2 8PP, W Glam, Wales; [Cabo, Carlos] CETEMAS, Ctr Tecnol & Forestal Madera, Area Desarrollo Forestal Sostenible Pumarabule, Carbayin Bajo S-N, Siero 33936, Spain; [Cabo, Carlos] Univ Oviedo, Polytech Sch Mieres, Dept Min Exploitat & Prospecting, Campus Mieres,C Gonzalo Gutierrez Quiros S-N, Mieres 33600, Spain; [Puliti, Stefano] Norwegian Inst Bioecon Res NIBIO, Dept Natl Forest Inventory, Div Forestry & Forest Resources, POB 115, N-1431 As, Norway; [Piermattei, Livia] TU Wien, Dept Geodesy & Geoinformat, Gusshausstr 27-29-E120, A-1040 Vienna, Austria; [Piermattei, Livia] Catholic Univ Eichstatt Ingolstadt, Phys Geog, Ostenstr 26, D-85072 Eichstatt, Germany; [O'Connor, James] Kingston Univ, Dept Nat & Built Environm, Penrhyn Rd, Kingston Upon Thames KT2 1EE, Surrey, England		Iglhaut, J (通讯作者)，Swansea Univ, Dept Geog, Singleton Pk, Swansea SA2 8PP, W Glam, Wales.	j.iglhaut.919076@swansea.ac.uk; carloscabo.uniovi@gmail.com; stefano.puliti@nibio.no; livia.piermattei@geo.tuwien.ac.at; james.oconnor@kingston.ac.uk; j.a.rosette@swansea.ac.uk								171	174											SEP	2019	5	3					155	168		10.1007/s40725-019-00094-3	http://dx.doi.org/10.1007/s40725-019-00094-3													
J	Jarquin, D; Crossa, J; Lacaze, X; Du Cheyron, P; Daucourt, J; Lorgeou, J; Piraux, F; Guerreiro, L; Perez, P; Calus, M; Burgueno, J; de los Campos, G				Jarquin, Diego; Crossa, Jose; Lacaze, Xavier; Du Cheyron, Philippe; Daucourt, Joelle; Lorgeou, Josiane; Piraux, Francis; Guerreiro, Laurent; Perez, Paulino; Calus, Mario; Burgueno, Juan; de los Campos, Gustavo			A reaction norm model for genomic selection using high-dimensional genomic and environmental data	THEORETICAL AND APPLIED GENETICS				Article									[Jarquin, Diego; Perez, Paulino; de los Campos, Gustavo] Univ Alabama Birmingham, Dept Biostat, Birmingham, AL 35216 USA; [Crossa, Jose; Burgueno, Juan] CIMMYT, Int Maize & Wheat Improvement Ctr, Biometr & Stat Unit, Mexico City 06600, DF, Mexico; [Lacaze, Xavier] Arvalis Inst Vegetal, Stn Interinst, F-31450 Baziege, France; [Du Cheyron, Philippe; Daucourt, Joelle] Univ Paris 11, IBP, Arvalis Inst Vegetal, F-91405 Orsay, France; [Lorgeou, Josiane; Piraux, Francis] Arvalis Inst Vegetal, Stn Expt, F-91720 Boigneville, France; [Guerreiro, Laurent] Arvalis Inst Vegetal, F-75116 Paris, France; [Perez, Paulino] Colegio Postgrad, Mexico City, DF, Mexico; [Calus, Mario] Wageningen UR Livestock Res, Anim Breeding & Genom Ctr, NL-6700 AC Wageningen, Netherlands		de los Campos, G (通讯作者)，Univ Alabama Birmingham, Dept Biostat, 1665 Univ Blvd,327L Ryals Publ Hlth Bldg, Birmingham, AL 35216 USA.	gcampos@uab.edu								276	276											MAR	2014	127	3					595	607		10.1007/s00122-013-2243-1	http://dx.doi.org/10.1007/s00122-013-2243-1													
